,product_name,qty,location,payment_mode,price,Time
3483,LG SJ3 2.1 Channel Soundbar with Wireless Subwoofer,1,400008,Credit Card,10490.0,year-2022_month-01
3484,Inalsa Bullet Inox 450 Watts Mini Chopper With Twin Blade Technology,1,029 Mo,COD,1799.0,year-2022_month-01
3485,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,068 Mo,COD,299.0,year-2022_month-01
3486,"BPL 1200W Foldable Hair Dryer with Ionic Air Function for fast dry and silky hair, 3 Temperature Settings, Overheat Protection, Detachable Concentrator, 2 Years Warranty, White and Pink",1,431002,Net Banking,299.0,year-2022_month-01
3487,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,002 Mo,NETS,299.0,year-2022_month-01
3488,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,002 Mo,NETS,299.0,year-2022_month-01
3489,pTron Bassstrings 2A Deep Bass Wireless Bluetooth 5.0 Headphones with 12Hrs Playtime (Black),1,244713,Credit Card,599.0,year-2022_month-01
3490,Sandisk Ultra 128 GB microSDXC Memory Card,1,005 Mo,BUY_NOW_PAY_LATER,1299.0,year-2022_month-01
3491,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,087 Mo,WALLET,299.0,year-2022_month-01
3492,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,431002,Credit Card,299.0,year-2022_month-01
3493,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,431002,Credit Card,299.0,year-2022_month-01
3494,"Reconnect Mickey 1000W Hair Dryer with Blow Dry Concentrator (Detachable), 2-Speed/2-Heat Control, Thermo Protection, Foldable Handle, 1.8m Power Cord, 2 Years Warranty",1,500087,Wallet,299.0,year-2022_month-01
3495,"Reconnect Minnie Hair Straightener with Ceramic Coating for even heat distribution, Pro-Styling Wider Plates, Quick Heat-Up, Rubber Matte Finish, Swivel Cord, 2 Years Warranty",1,431002,Net Banking,249.0,year-2022_month-01
3496,Sandisk Ultra 128 GB microSDXC Memory Card,1,475005,Credit Card,1299.0,year-2022_month-01
3497,"Reconnect Disney Mickey Mouse 3 watts Wireless Bluetooth Speaker with mobile stand & In built aux cable, 6.5hrs playtime, Rich sound quality, Personal speaker - DISS501 MY",1,560028,UPI,199.0,year-2022_month-01
3498,"Reconnect Marvel Avengers Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 AV",1,226012,UPI,399.0,year-2022_month-01
3499,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,530002,Credit Card,299.0,year-2022_month-01
3500,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,632 Mo,UPI,299.0,year-2022_month-01
3501,"Reconnect -Marvel Captain America Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 CA",1,700105,UPI,399.0,year-2022_month-01
3502,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,144526,Credit Card,299.0,year-2022_month-01
3503,"Realme 8i 64 GB, 4 GB RAM, Space Black, Smartphone",1,033 Mo,CREDIT_CARD,11999.0,year-2022_month-01
3504,"Realme 8i 64 GB, 4 GB RAM, Space Black, Smartphone",1,050 Mo,CREDIT_CARD,11999.0,year-2022_month-01
3505,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,105 Mo,COD,299.0,year-2022_month-01
3506,"BPL Hair Straightener with Floating Ceramic Coated Heating Plates for even heating, Auto Thermo Protect, LED Indicator Light, 2 Years Warranty, Cherry Maroon, 2021",1,105 Mo,COD,249.0,year-2022_month-01
3507,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,105 Mo,COD,299.0,year-2022_month-01
3508,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,105 Mo,COD,299.0,year-2022_month-01
3509,"BPL 1200W Foldable Hair Dryer with 2 Heat Settings, Cool Shot Button, Thermo Protect technology for Overheat Protection, Detachable Concentrator, 2 Years Warranty, White & Pink",1,401101,UPI,299.0,year-2022_month-01
3510,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,500072,UPI,299.0,year-2022_month-01
3511,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,530017,Credit Card,299.0,year-2022_month-01
3512,"Reconnect Marvel Captain On ear foldable Wireless Headphone with built in mic & Siri/Alexa/GoogleOk compatible, 10hrs playtime, Super hero Design - DBTH301 CM",1,105 Mo,CREDIT_CARD,399.0,year-2022_month-01
3513,"Reconnect Marvel Iron Man Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 IM",1,309 Mo,UPI,399.0,year-2022_month-01
3514,"Reconnect Marvel Captain On ear foldable Wireless Headphone with built in mic & Siri/Alexa/GoogleOk compatible, 10hrs playtime, Super hero Design - DBTH301 CM",1,751001,UPI,399.0,year-2022_month-01
3515,"Reconnect Marvel Avengers Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 AV",1,751007,Credit Card,299.0,year-2022_month-01
3516,"Reconnect Captain America Cordless Beard Trimmer with Clean-Easy Detachable Head, 0.5-10mm Precision, Adjusting Rotary Switch, 35mins Usage Time, 2 Years Warranty",1,700105,UPI,299.0,year-2022_month-01
3517,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,006 Mo,COD,299.0,year-2022_month-01
3518,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,401105,Credit Card,299.0,year-2022_month-01
3519,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,526 Mo,UPI,299.0,year-2022_month-01
3520,"realme C21Y 32 GB, 3 GB RAM, Cross Black Smartphone",1,007 Mo,CREDIT_CARD,8362.74,year-2022_month-01
3521,"realme C21Y 64 GB, 4 GB, Cross Black, Smartphone",1,007 Mo,CREDIT_CARD,9335.26,year-2022_month-01
3522,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,700032,Credit Card,299.0,year-2022_month-01
3523,"Reconnect Mickey Hair Straightener with Ceramic Coating for even heat distribution, Quick Heat-Up, Heat Upto 230-degrees, Lockable Handles, Flexible Cord, 2 Years Warranty",1,400706,UPI,249.0,year-2022_month-01
3524,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,517507,Credit Card,299.0,year-2022_month-01
3525,"Reconnect Marvel Black Panther 3 watts Wireless Bluetooth Speaker with mobile stand & In built aux cable, 6.5hrs playtime, Rich sound quality, Personal speaker - DISS501 BP",1,411021,UPI,199.0,year-2022_month-01
3526,"Reconnect Marvel Iron Man Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 IM",1,560028,UPI,399.0,year-2022_month-01
3527,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,560028,UPI,299.0,year-2022_month-01
3528,"Reconnect Marvel Iron Man Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 IM",1,590003,UPI,299.0,year-2022_month-01
3529,"Reconnect Mickey Hair Straightener with Ceramic Coating for even heat distribution, Quick Heat-Up, Heat Upto 230-degrees, Lockable Handles, Flexible Cord, 2 Years Warranty",1,400706,UPI,249.0,year-2022_month-01
3530,"BPL 1200W Foldable Hair Dryer with Ionic Air Function for fast dry and silky hair, 3 Temperature Settings, Overheat Protection, Detachable Concentrator, 2 Years Warranty, White and Pink",1,104 Mo,COD,299.0,year-2022_month-01
3531,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,122 Mo,WALLET,299.0,year-2022_month-01
3532,"Realme 8i 64 GB, 4 GB RAM, Space Black, Smartphone",1,040 Mo,CREDIT_CARD,11999.0,year-2022_month-01
3533,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,016 Mo,UPI,299.0,year-2022_month-01
3534,"BPL 1200W Foldable Hair Dryer with 2 Heat Settings, Cool Shot Button, Thermo Protect technology for Overheat Protection, Detachable Concentrator, 2 Years Warranty, White & Pink",1,401101,UPI,299.0,year-2022_month-01
3535,"Reconnect Disney Series 100 DBTM101MY 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Mickey Mouse",1,400004,UPI,199.0,year-2022_month-01
3536,"BPL Beard Trimmer with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 4 Comb Settings, 2 Years Warranty, Black and Light Gold",1,028 Mo,COD,299.0,year-2022_month-01
3537,"Reconnect Marvel Iron Man Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 IM",1,401209,UPI,299.0,year-2022_month-01
3538,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,381 Mo,CREDIT_CARD,299.0,year-2022_month-01
3539,"Reconnect Disney Princess Hair Straightener with Ceramic Coating for even heat distribution, Pro-Styling Wider Plates, Quick Heat-Up, Rubber Matte Finish, Swivel Cord, 2 Years Warranty",1,381 Mo,CREDIT_CARD,249.0,year-2022_month-01
3540,"Reconnect Marvel Avengers Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 AV",1,517507,Credit Card,299.0,year-2022_month-01
3541,"Reconnect Marvel Captain America True Wireless Earphone, Sweat and water resistant IPX4, 12hrs playtime, 500mah Battery, Siri/Alexa/GoogleOk compatible, Earbuds - DTWS101 CA",1,411038,Credit Card,699.0,year-2022_month-01
3542,"BPL 1.2L 600W Electric Kettle, Multifunctional with Egg Boiler stand, Food Steamer attachment, Food Grade Stainless Steel with Seamless Bottom, Toughened Glass Lid, Cool Touch Body, Temperature Controller Knob, 2 Years Warranty",1,117 Mo,WALLET,499.0,year-2022_month-01
3543,"Reconnect Black Panther 7-in-1 Multi Grooming Kit with 45-degree Precision Blade, Washable Heads, 1hr Usage Time, Battery Charging Indicator, 2 Years Warranty",1,033 Mo,COD,299.0,year-2022_month-01
3544,"Reconnect Black Panther 7-in-1 Multi Grooming Kit with 45-degree Precision Blade, Washable Heads, 1hr Usage Time, Battery Charging Indicator, 2 Years Warranty",1,424 Mo,CREDIT_CARD,299.0,year-2022_month-01
3545,"Reconnect Disney Series 100 DBTM101MY 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Mickey Mouse",1,413512,Credit Card,199.0,year-2022_month-01
3546," BPL Hair Straightener with Floating Ceramic Coated Heating Plates for even heating, Auto Thermo Protect, LED Indicator Light, 2 Years Warranty, Cherry Maroon, 2021",1,400004,Credit Card,249.0,year-2022_month-01
3547,"Reconnect Marvel Black Panther 3 watts Wireless Bluetooth Speaker with mobile stand & In built aux cable, 6.5hrs playtime, Rich sound quality, Personal speaker - DISS501 BP",1,411038,Debit Card,199.0,year-2022_month-01
3548,"Reconnect Disney Mickey Mouse 3 watts Wireless Bluetooth Speaker with mobile stand & In built aux cable, 6.5hrs playtime, Rich sound quality, Personal speaker - DISS501 MY",1,411038,Debit Card,199.0,year-2022_month-01
3549,"Reconnect Disney Series 100 DBTM101MY 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Mickey Mouse",1,700105,UPI,199.0,year-2022_month-01
3550," pTron Avento Classic Wireless Earphones, Bluetooth 5.0, with Deep Bass, Voice Assistance (Black/Grey)",1,400004,Credit Card,599.0,year-2022_month-01
3551,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,015 Mo,COD,299.0,year-2022_month-01
3552,"Reconnect Disney Series 100 DBTM101MY 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Mickey Mouse",1,700105,UPI,199.0,year-2022_month-01
3553,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,400097,Credit Card,299.0,year-2022_month-01
3554,"Reconnect Marvel Iron Man Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 IM",1,401209,UPI,299.0,year-2022_month-01
3555,"Reconnect Marvel Iron Man Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 IM",1,201309,Credit Card,399.0,year-2022_month-01
3556,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,133 Mo,UPI,299.0,year-2022_month-01
3557,"Reconnect Black Panther 7-in-1 Multi Grooming Kit with 45-degree Precision Blade, Washable Heads, 1hr Usage Time, Battery Charging Indicator, 2 Years Warranty",1,411033,UPI,299.0,year-2022_month-01
3558,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,422101,Credit Card,299.0,year-2022_month-01
3559,"Reconnect Black Panther 7-in-1 Multi Grooming Kit with 45-degree Precision Blade, Washable Heads, 1hr Usage Time, Battery Charging Indicator, 2 Years Warranty",1,411033,Debit Card,299.0,year-2022_month-01
3560,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,422010,Credit Card,299.0,year-2022_month-01
3561,"BPL 1200W Foldable Hair Dryer with Ionic Air Function for fast dry and silky hair, 3 Temperature Settings, Overheat Protection, Detachable Concentrator, 2 Years Warranty, White and Pink",1,560028,UPI,299.0,year-2022_month-01
3562,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,500049,UPI,299.0,year-2022_month-01
3563," Reconnect Marvel Iron Man Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 IM",1,400004,Credit Card,299.0,year-2022_month-01
3564,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,002 Mo,COD,299.0,year-2022_month-01
3565,"Reconnect Marvel Iron Man Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 IM",1,305 Mo,UPI,399.0,year-2022_month-01
3566,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,827006,UPI,299.0,year-2022_month-01
3567,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,125001,Credit Card,299.0,year-2022_month-01
3568,"Reconnect Marvel Captain America 3 watts Wireless Bluetooth Speaker with mobile stand & In built aux cable, 6.5hrs playtime, Rich sound quality, Personal speaker - DISS501 CA",1,834005,Wallet,199.0,year-2022_month-01
3569,"Reconnect Captain America Cordless Beard Trimmer with Clean-Easy Detachable Head, 0.5-10mm Precision, Adjusting Rotary Switch, 35mins Usage Time, 2 Years Warranty",1,700105,UPI,299.0,year-2022_month-01
3570,"Reconnect Disney Series 100 DBTM101MY 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Mickey Mouse",1,827006,UPI,199.0,year-2022_month-01
3571,"BPL 1200W Foldable Hair Dryer with Ionic Air Function for fast dry and silky hair, 3 Temperature Settings, Overheat Protection, Detachable Concentrator, 2 Years Warranty, White and Pink",1,560028,UPI,299.0,year-2022_month-01
3572,"BPL 1200W Foldable Hair Dryer with Ionic Air Function for fast dry and silky hair, 3 Temperature Settings, Overheat Protection, Detachable Concentrator, 2 Years Warranty, White and Pink",1,104 Mo,COD,299.0,year-2022_month-01
3573,"Reconnect Marvel Avengers Active Noise Cancelation Over Ear Foldable Wireless Headphone, Built in mic, 14hrs playtime, Bluetooth, Multipairing tech, Super hero design - DBTH502 AV",1,085 Mo,BUY_NOW_PAY_LATER,1499.0,year-2022_month-01
3574,pTron Bassstrings 2A Deep Bass Wireless Bluetooth 5.0 Headphones with 12Hrs Playtime (Black),1,575008,UPI,599.0,year-2022_month-01
3575,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,827006,UPI,299.0,year-2022_month-01
3576," BPL 1200W Foldable Hair Dryer with Ionic Air Function for fast dry and silky hair, 3 Temperature Settings, Overheat Protection, Detachable Concentrator, 2 Years Warranty, White and Pink",1,400004,Credit Card,299.0,year-2022_month-01
3577,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,022 Mo,WALLET,299.0,year-2022_month-01
3578," Reconnect Marvel Iron Man Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 IM",1,400004,Credit Card,299.0,year-2022_month-01
3579,"Reconnect Marvel Beasty Buds Series 100 DBTE101 Wireless Earphone with Mic & IPX4 Water Resistant, Captain America",1,371 Mo,CREDIT_CARD,299.0,year-2022_month-01
3580,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,453441,Credit Card,299.0,year-2022_month-01
3581,"Reconnect Disney Mickey Mouse Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 MY",1,302039,UPI,299.0,year-2022_month-01
3582,"BPL 1200W Foldable Hair Dryer with 2 Heat Settings, Cool Shot Button, Thermo Protect technology for Overheat Protection, Detachable Concentrator, 2 Years Warranty, White & Pink",1,007 Mo,WALLET,299.0,year-2022_month-01
3583,"Reconnect Marvel Avengers Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 AV",1,226012,UPI,399.0,year-2022_month-01
3584,"Realme 8i 64 GB, 4 GB RAM, Space Black, Smartphone",1,345 Mo,CREDIT_CARD,12799.0,year-2022_month-01
3585,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,393 Mo,UPI,299.0,year-2022_month-01
3586,"Reconnect Marvel Avengers Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 AV",1,800002,UPI,399.0,year-2022_month-01
3587,"Reconnect Black Panther 7-in-1 Multi Grooming Kit with 45-degree Precision Blade, Washable Heads, 1hr Usage Time, Battery Charging Indicator, 2 Years Warranty",1,769014,UPI,299.0,year-2022_month-01
3588," BPL Hair Straightener with Floating Ceramic Coated Heating Plates for even heating, Auto Thermo Protect, LED Indicator Light, 2 Years Warranty, Cherry Maroon",1,400004,Credit Card,249.0,year-2022_month-01
3589,"BPL 1200W Foldable Hair Dryer with 2 Heat Settings, Cool Shot Button, Thermo Protect technology for Overheat Protection, Detachable Concentrator, 2 Years Warranty, White & Pink",1,401101,UPI,299.0,year-2022_month-01
3590,"Samsung 28 litres Convection Microwave Oven with Slim Fry feature and Ceramic Enamel Cavity (Flower Pattern), MC28H5025QB/TL",1,017 Mo,CREDIT_CARD,13490.0,year-2022_month-01
3591, resQ Microwave Demo Service,1,017 Mo,CREDIT_CARD,0.0,year-2022_month-01
3592,"Reconnect Minnie Hair Straightener with Ceramic Coating for even heat distribution, Pro-Styling Wider Plates, Quick Heat-Up, Rubber Matte Finish, Swivel Cord, 2 Years Warranty",1,470 Mo,COD,249.0,year-2022_month-01
3593,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,001 Mo,UPI,299.0,year-2022_month-01
3594,"Reconnect Marvel Avengers Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 AV",1,800002,UPI,399.0,year-2022_month-01
3595,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,001 Mo,UPI,299.0,year-2022_month-01
3596,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,500072,UPI,299.0,year-2022_month-01
3597,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,444704,Credit Card,299.0,year-2022_month-01
3598,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,477001,Credit Card,299.0,year-2022_month-01
3599,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,477001,Credit Card,299.0,year-2022_month-01
3600,Reconnect DBTM103 TH Multimedia Speaker,1,002 Mo,COD,399.0,year-2022_month-01
3601,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,394101,Credit Card,329.0,year-2022_month-01
3602,"Reconnect -Marvel Captain America Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 CA",1,382405,Credit Card,399.0,year-2022_month-01
3603,"Reconnect Marvel Captain America Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 CA",1,395001,Credit Card,299.0,year-2022_month-01
3604,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,767016,Credit Card,329.0,year-2022_month-01
3605,"BPL 1.6L 1800W Electric Kettle, 100% Detachable Lid for easy cleaning, Blue LED Indicator Light, Cool Touch Body, Dry Boil Protection, Auto Shut off, 2 Years Warranty, Cherry Maroon",1,201301,Credit Card,499.0,year-2022_month-01
3606,"BPL 1.6L 1800W Electric Kettle, 100% Detachable Lid for easy cleaning, Blue LED Indicator Light, Cool Touch Body, Dry Boil Protection, Auto Shut off, 2 Years Warranty, Cherry Maroon",1,201301,Credit Card,499.0,year-2022_month-01
3607,"Reconnect Marvel Captain America Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 CA",1,400004,Credit Card,299.0,year-2022_month-01
3608,"BPL 1100W Dry Iron with Dual Layer Non-Stick Sole Plate, Dual Protection, Cool Touch Plastic Body, 2 Years Warranty, Blue and White",1,007 Mo,UPI,399.0,year-2022_month-01
3609,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,101 Mo,DEBIT_CARD,329.0,year-2022_month-01
